movieCd,movieNm,openDt,audiAcc,salesAcc,rank,rankOldAndNew,genres,directors,actors,showTm,watchGradeNm,nations
20050112,배트맨 비긴즈,2005-06-24,319565,2056563000,2,NEW,"범죄,액션,판타지",크리스토퍼 놀란,"리암 니슨,크리스찬 베일,마이클 케인",134,12세관람가,미국
20050115,사하라,2005-06-24,186712,1198328000,5,OLD,"액션,어드벤처",브렉 에이즈너,"페넬로페 크루즈,매튜 매커너히,매튜 매커너히",127,12세관람가,미국
20050135,분홍신,2005-06-30,355782,2272009000,2,NEW,공포(호러),김용균,"김혜수,박선혜,이용녀,김성수,박연아",103,15세관람가,한국
20050084,씬 시티,2005-06-30,166080,1082394500,5,OLD,"범죄,스릴러,액션","프랭크 밀러,쿠엔틴 타란티노","미키 루크,제시카 알바,브루스 윌리스",125,18세관람가,미국
20050129,셔터,2005-06-30,104382,667807500,8,OLD,공포(호러),팍품 웡품,"나타웨라누크 통미,아난다 에버링엄",97,15세관람가,태국
20050131,아미티빌 호러,2005-07-01,47470,306033500,9,OLD,공포(호러),앤드류 더글라스,"멜리사 조지,라이언 레이놀즈",89,15세관람가,미국
20050137,우주전쟁,2005-07-07,1227951,7767089390,1,OLD,"드라마,액션,SF,스릴러",스티븐 스필버그,"톰 크루즈,저스틴 채트윈,다코타 패닝,미란다 오토",116,12세관람가,미국
20050130,어썰트 13,2005-07-07,54046,350516500,8,OLD,"공포(호러),액션,드라마,범죄",장-프랑소와 리셰,"에단 호크,로렌스 피쉬번",109,18세관람가,미국
20050140,마다가스카,2005-07-14,468949,2993247500,2,OLD,"애니메이션,코미디,어드벤처","에릭 다넬,톰 맥그라스",벤 스틸러,86,전체관람가,미국
20050141,천군,2005-07-15,332070,2082803000,3,NEW,액션,민준기,"박중훈,황정민,김승우,공효진,최경원",106,15세관람가,한국
20050142,여고괴담 4 : 목소리,2005-07-15,195393,1213595500,5,NEW,공포(호러),최익환,"김옥빈,서지혜,추현경,윤영,최혜윤",104,15세관람가,한국
20050144,아일랜드,2005-07-21,865810,5517330500,1,NEW,"SF,드라마,액션,스릴러",마이클 베이,이완 맥그리거,135,12세관람가,미국
20050147,샤크보이와 라바걸의 모험 : 3-D,2005-07-21,21016,124659000,8,OLD,"SF,액션,판타지,가족",로버트 로드리게즈,"테일러 로트너,테일러 둘리",92,전체관람가,미국
20050148,친절한 금자씨,2005-07-29,1142930,7474647500,1,OLD,스릴러,박찬욱,"이영애,최민식,권예영,김시후,남일우",112,18세관람가,한국
20050179,스텔스,2005-07-28,218491,1390513000,4,NEW,"액션,어드벤처,스릴러",롭 코헨,"제시카 비엘,조쉬 루카스,제이미 폭스",116,12세관람가,미국
20050168,로봇(애니),2005-07-28,188361,1144297500,5,NEW,코미디,카를로스 살다나,"할리 베리,이완 맥그리거",90,전체관람가,미국
20050176,부기맨,2005-07-28,41773,261066000,8,NEW,공포(호러),스테판 케이,"배리 왓슨,스카이 맥콜 바투시악",88,12세관람가,미국
20050180,웰컴 투 동막골,2005-08-04,982428,6172572000,2,OLD,"전쟁,드라마",박광현,"신하균,정재영,강혜정,리민,류덕환",133,12세관람가,한국
20050154,발리언트(애니),2005-08-05,78725,476622000,7,NEW,코미디,게리 채프먼,"이완 맥그리거,윤택",75,전체관람가,영국
20050178,박수칠 때 떠나라,2005-08-11,562961,3579125500,2,OLD,"드라마,코미디,미스터리",장진,"차승원,신하균,김지수,박정아,조정진",115,15세관람가,한국
20050145,판타스틱4,2005-08-11,272435,1697513500,5,NEW,"액션,SF,판타지",팀 스토리,"제시카 알바,줄리안 맥마흔",105,,미국
20050160,가발,2005-08-12,220047,1380832000,6,OLD,공포(호러),원신연,"방중현,채민서,유선,이윤희,류현민",106,15세관람가,한국
20050189,"이대로, 죽을 순 없다(Short Time)",2005-08-18,269398,1702911500,3,OLD,코미디,이영은,"이범수,최성국,손현주,류용진,추자현",106,12세관람가,한국
20050186,옹박 : 두번째 미션,2005-08-18,165431,1042078500,8,NEW,액션,프라챠 핀카엡,토니 자,110,15세관람가,태국
20050190,첼로-홍미주 일가 살인사건,2005-08-18,104010,648445500,9,NEW,공포(호러),이우철,"성현아,정호빈,박다안,정우철,최지은",94,15세관람가,한국
20050205,그녀는 요술쟁이,2005-08-25,134861,858949000,4,NEW,"코미디,멜로/로맨스,판타지",노라 에프론,"니콜 키드먼,윌 페렐",101,12세관람가,미국
20050185,애프터 선셋,2005-08-25,132158,829863500,5,OLD,코미디,브렛 래트너,"셀마 헤이엑,피어스 브로스넌,우디 해럴슨",97,15세관람가,미국
20050198,인 굿 컴퍼니,2005-08-26,92085,604707500,7,NEW,"코미디,드라마",폴 웨이츠,"토퍼 그레이스,데니스 퀘이드",109,15세관람가,미국
20050207,크림슨 리버2,2005-09-01,109161,685776500,5,NEW,"범죄,액션",올리비에 다한,"장 르노,브누와 마지멜",98,15세관람가,"프랑스,영국,이탈리아"
20050108,게스후,2005-09-02,97305,631192500,6,OLD,코미디,케빈 로드니 설리반,"애쉬튼 커처,베니 맥",105,12세관람가,미국
20050216,형사 Duelist,2005-09-08,65715,433594500,9,NEW,"멜로/로맨스,액션",이명세,"강동원,안성기,하지원,장민,송영창",113,12세관람가,한국
20050218,랜드 오브 데드,2005-09-02,62235,404152000,10,OLD,"공포(호러),액션,스릴러",조지 A. 로메로,"데니스 호퍼,사이먼 베이커",92,18세관람가,미국
20050219,가문의 위기,2005-09-07,1054196,6607860000,1,OLD,코미디,정용기,"신현준,김수미,김원희,정준하,최은주",115,15세관람가,한국
